Date(UTC),Pair,Side,Price,Quantity,Amount,Fee,Realized Profit
2021-10-09 08:25:57,XRPUSDT,BUY,1.06910000,79.40000000,84.8865400000 USDT,-0.0339546100 USDT,0.0000000000
2021-10-09 08:27:48,ATOMUSDT,BUY,35.26100000,9.60000000,338.5056000000 USDT,-0.1354022400 USDT,1.6318699900
2021-10-09 08:28:17,BNBUSDT,BUY,421.92000000,0.20000000,84.3840000000 USDT,-0.0168768000 USDT,0.0000000000
2021-10-09 08:35:03,MATICUSDT,BUY,1.35060000,62.00000000,83.7372000000 USDT,-0.0167474400 USDT,0.0000000000
2021-10-09 08:35:18,NEARUSDT,BUY,8.22390000,10.00000000,82.2390000000 USDT,-0.0164477900 USDT,0.0000000000
2021-10-09 08:35:38,FILUSDT,BUY,77.55300000,1.00000000,77.5530000000 USDT,-0.0155106000 USDT,0.0000000000
2021-10-09 08:35:40,ALGOUSDT,BUY,1.87530000,2.40000000,4.5007200000 USDT,-0.0009001400 USDT,0.0000000000
2021-10-09 08:35:40,ALGOUSDT,BUY,1.87530000,42.80000000,80.2628400000 USDT,-0.0160525600 USDT,0.0000000000
2021-10-09 08:35:42,XRPUSDT,BUY,1.06870000,79.40000000,84.8547800000 USDT,-0.0169709500 USDT,0.0000000000
2021-10-09 08:35:43,BNBUSDT,BUY,421.41000000,0.20000000,84.2820000000 USDT,-0.0168564000 USDT,0.0000000000
2021-10-09 08:35:55,UNIUSDT,BUY,24.89100000,3.00000000,74.6730000000 USDT,-0.0149346000 USDT,0.0000000000
2021-10-09 08:36:03,LUNAUSDT,BUY,43.66000000,1.00000000,43.6600000000 USDT,-0.0087320000 USDT,0.0000000000
2021-10-09 08:36:16,LUNAUSDT,BUY,43.63500000,1.00000000,43.6350000000 USDT,-0.0087270000 USDT,0.0000000000
2021-10-09 08:36:25,FILUSDT,BUY,77.17700000,1.00000000,77.1770000000 USDT,-0.0154354000 USDT,0.0000000000
2021-10-09 08:36:26,ALGOUSDT,BUY,1.86930000,45.40000000,84.8662200000 USDT,-0.0169732400 USDT,0.0000000000
2021-10-09 08:38:34,MATICUSDT,BUY,1.34460000,46.00000000,61.8516000000 USDT,-0.0123703200 USDT,0.0000000000
2021-10-09 08:38:34,MATICUSDT,BUY,1.34460000,17.00000000,22.8582000000 USDT,-0.0045716400 USDT,0.0000000000
2021-10-09 08:38:35,BNBUSDT,BUY,420.95000000,0.20000000,84.1900000000 USDT,-0.0168379900 USDT,0.0000000000
2021-10-09 08:38:38,FILUSDT,BUY,77.15700000,0.50000000,38.5785000000 USDT,-0.0077157000 USDT,0.0000000000
2021-10-09 08:38:38,FILUSDT,BUY,77.15700000,0.50000000,38.5785000000 USDT,-0.0077157000 USDT,0.0000000000
2021-10-09 08:38:45,UNIUSDT,BUY,24.85800000,3.00000000,74.5740000000 USDT,-0.0149148000 USDT,0.0000000000
2021-10-09 08:38:52,LUNAUSDT,BUY,43.59600000,1.00000000,43.5960000000 USDT,-0.0087192000 USDT,0.0000000000
2021-10-09 08:39:05,NEARUSDT,BUY,8.16770000,10.00000000,81.6770000000 USDT,-0.0163354000 USDT,0.0000000000
2021-10-09 08:40:49,EGLDUSDT,BUY,258.69000000,0.30000000,77.6070000000 USDT,-0.0155214000 USDT,0.0000000000
2021-10-09 08:40:51,IOTAUSDT,BUY,1.32610000,63.90000000,84.7377900000 USDT,-0.0169475500 USDT,0.0000000000
2021-10-09 08:40:51,MATICUSDT,BUY,1.34300000,63.00000000,84.6090000000 USDT,-0.0169218000 USDT,0.0000000000
2021-10-09 08:40:52,XRPUSDT,BUY,1.06670000,79.60000000,84.9093200000 USDT,-0.0169818600 USDT,0.0000000000
2021-10-09 08:41:09,DOGEUSDT,BUY,0.24463000,97.00000000,23.7291100000 USDT,-0.0094916400 USDT,0.3244303000
2021-10-09 08:41:09,DOGEUSDT,BUY,0.24464000,588.00000000,143.8483200000 USDT,-0.0575393200 USDT,1.9607696900
2021-10-09 08:42:04,AVAXUSDT,BUY,60.52800000,4.00000000,242.1120000000 USDT,-0.0968448000 USDT,2.6270000000
2021-10-09 08:42:17,COTIUSDT,SELL,0.60186000,141.00000000,84.8622600000 USDT,-0.0169724500 USDT,0.0000000000
2021-10-09 08:47:47,IOTAUSDT,BUY,1.32290000,64.10000000,84.7978900000 USDT,-0.0169595700 USDT,0.0000000000
2021-10-09 08:48:51,UNIUSDT,BUY,24.83600000,3.00000000,74.5080000000 USDT,-0.0149016000 USDT,0.0000000000
2021-10-09 08:49:00,MATICUSDT,BUY,1.34140000,63.00000000,84.5082000000 USDT,-0.0169016400 USDT,0.0000000000
2021-10-09 08:54:53,NEARUSDT,BUY,8.13390000,10.00000000,81.3390000000 USDT,-0.0162678000 USDT,0.0000000000
2021-10-09 09:03:10,ADAUSDT,SELL,2.25710000,6.00000000,13.5426000000 USDT,-0.0027085200 USDT,0.0000000000
2021-10-09 09:03:14,ADAUSDT,SELL,2.25710000,31.00000000,69.9701000000 USDT,-0.0139940200 USDT,0.0000000000
2021-10-09 09:07:07,ALICEUSDT,SELL,12.77300000,6.60000000,84.3018000000 USDT,-0.0168603600 USDT,0.0000000000
2021-10-09 09:08:38,ALGOUSDT,BUY,1.86920000,45.30000000,84.6747600000 USDT,-0.0169349500 USDT,0.0000000000
2021-10-09 09:09:17,TRXUSDT,SELL,0.10273000,828.00000000,85.0604400000 USDT,-0.0170120800 USDT,0.0000000000
2021-10-09 09:09:37,EGLDUSDT,SELL,261.34000000,0.40000000,104.5360000000 USDT,-0.0418144000 USDT,0.8380000000
2021-10-09 09:09:37,EGLDUSDT,SELL,261.28000000,0.20000000,52.2560000000 USDT,-0.0209024000 USDT,0.4070000000
2021-10-09 09:11:50,TRXUSDT,SELL,0.10291000,827.00000000,85.1065700000 USDT,-0.0170213100 USDT,0.0000000000
2021-10-09 09:12:46,TRXUSDT,SELL,0.10311000,826.00000000,85.1688600000 USDT,-0.0170337700 USDT,0.0000000000
2021-10-09 09:22:36,UNIUSDT,SELL,25.19700000,41.00000000,"1,033.0770000000 USDT",-0.4132308000 USDT,7.9777368400
2021-10-09 09:22:36,UNIUSDT,SELL,25.19800000,16.00000000,403.1680000000 USDT,-0.1612672000 USDT,3.1292631500
2021-10-09 09:35:36,IOTAUSDT,SELL,1.34060000,191.50000000,256.7249000000 USDT,-0.1026899600 USDT,2.2897199900
2021-10-09 09:47:52,AVAXUSDT,SELL,60.97900000,1.00000000,60.9790000000 USDT,-0.0121958000 USDT,0.0000000000
2021-10-09 10:00:04,ADAUSDT,SELL,2.26760000,37.00000000,83.9012000000 USDT,-0.0167802300 USDT,0.0000000000
2021-10-09 10:02:26,ALICEUSDT,SELL,12.84600000,6.60000000,84.7836000000 USDT,-0.0169567200 USDT,0.0000000000
2021-10-09 10:05:52,BNBUSDT,SELL,424.67000000,1.00000000,424.6700000000 USDT,-0.1698680000 USDT,2.9540000000
2021-10-09 10:05:52,DOTUSDT,SELL,34.46600000,2.40000000,82.7184000000 USDT,-0.0330873600 USDT,1.1232000000
2021-10-09 10:10:31,XRPUSDT,SELL,1.07510000,533.50000000,573.5658500000 USDT,-0.2294263400 USDT,3.0268155100
2021-10-09 10:10:31,XRPUSDT,SELL,1.07510000,22.10000000,23.7597100000 USDT,-0.0095038800 USDT,0.1253844800
2021-10-09 10:17:35,ADAUSDT,SELL,2.26880000,37.00000000,83.9456000000 USDT,-0.0167891200 USDT,0.0000000000
2021-10-09 10:19:56,ALICEUSDT,SELL,12.86600000,6.60000000,84.9156000000 USDT,-0.0169831200 USDT,0.0000000000
2021-10-09 10:28:52,TRXUSDT,SELL,0.10348000,823.00000000,85.1640400000 USDT,-0.0170328000 USDT,0.0000000000
2021-10-09 10:29:33,TRXUSDT,SELL,0.10366000,821.00000000,85.1048600000 USDT,-0.0170209700 USDT,0.0000000000
2021-10-09 10:31:22,TRXUSDT,SELL,0.10412000,818.00000000,85.1701600000 USDT,-0.0170340300 USDT,0.0000000000
2021-10-09 10:33:20,TRXUSDT,SELL,0.10448000,815.00000000,85.1512000000 USDT,-0.0170302300 USDT,0.0000000000
2021-10-09 10:34:55,TRXUSDT,SELL,0.10460000,814.00000000,85.1444000000 USDT,-0.0170288800 USDT,0.0000000000
2021-10-09 10:37:32,TRXUSDT,SELL,0.10462000,814.00000000,85.1606800000 USDT,-0.0170321300 USDT,0.0000000000
2021-10-09 10:38:44,UNIUSDT,BUY,25.33000000,3.00000000,75.9900000000 USDT,-0.0151980000 USDT,0.0000000000
2021-10-09 10:39:38,UNIUSDT,BUY,25.32100000,3.00000000,75.9630000000 USDT,-0.0151926000 USDT,0.0000000000
2021-10-09 10:39:40,ATOMUSDT,BUY,35.40000000,2.39000000,84.6060000000 USDT,-0.0169212000 USDT,0.0000000000
2021-10-09 10:39:42,ALGOUSDT,BUY,1.87380000,45.20000000,84.6957600000 USDT,-0.0169391500 USDT,0.0000000000
2021-10-09 10:39:54,LUNAUSDT,BUY,43.43300000,1.00000000,43.4330000000 USDT,-0.0086865900 USDT,0.0000000000
2021-10-09 10:40:18,EGLDUSDT,BUY,261.83000000,0.30000000,78.5490000000 USDT,-0.0157098000 USDT,0.0000000000
2021-10-09 10:41:44,NEARUSDT,BUY,8.11840000,10.00000000,81.1840000000 USDT,-0.0162368000 USDT,0.0000000000
2021-10-09 10:41:56,TRXUSDT,SELL,0.10499000,811.00000000,85.1468900000 USDT,-0.0170293700 USDT,0.0000000000
2021-10-09 10:42:12,TRXUSDT,SELL,0.10516000,810.00000000,85.1796000000 USDT,-0.0170359200 USDT,0.0000000000
2021-10-09 10:43:12,TRXUSDT,SELL,0.10506000,811.00000000,85.2036600000 USDT,-0.0170407300 USDT,0.0000000000
2021-10-09 10:46:45,TRXUSDT,SELL,0.10506000,811.00000000,85.2036600000 USDT,-0.0170407300 USDT,0.0000000000
2021-10-09 10:48:48,TRXUSDT,SELL,0.10549000,808.00000000,85.2359200000 USDT,-0.0170471800 USDT,0.0000000000
2021-10-09 10:55:04,XTZUSDT,SELL,7.47700000,11.30000000,84.4901000000 USDT,-0.0337960400 USDT,0.0000000000
2021-10-09 10:56:00,MATICUSDT,SELL,1.35810000,375.00000000,509.2875000000 USDT,-0.2037150000 USDT,3.4366999900
2021-10-09 10:58:47,UNIUSDT,SELL,25.59600000,6.00000000,153.5760000000 USDT,-0.0614304000 USDT,1.6230000000
2021-10-09 10:58:49,XTZUSDT,SELL,7.56100000,11.20000000,84.6832000000 USDT,-0.0169366400 USDT,0.0000000000
2021-10-09 11:00:40,ATOMUSDT,SELL,35.75000000,2.39000000,85.4425000000 USDT,-0.0341770000 USDT,0.8365000000
2021-10-09 11:02:07,NEARUSDT,BUY,8.11120000,10.00000000,81.1120000000 USDT,-0.0162224000 USDT,0.0000000000
2021-10-09 11:02:10,IOTAUSDT,BUY,1.35570000,62.60000000,84.8668200000 USDT,-0.0169733600 USDT,0.0000000000
2021-10-09 11:03:46,XTZUSDT,SELL,7.60000000,11.20000000,85.1200000000 USDT,-0.0170240000 USDT,0.0000000000
2021-10-09 11:04:20,IOTAUSDT,BUY,1.35480000,62.60000000,84.8104800000 USDT,-0.0169620900 USDT,0.0000000000
2021-10-09 11:05:35,ADAUSDT,SELL,2.28020000,8.00000000,18.2416000000 USDT,-0.0036483200 USDT,0.0000000000
2021-10-09 11:05:35,ADAUSDT,SELL,2.28020000,29.00000000,66.1258000000 USDT,-0.0132251600 USDT,0.0000000000
2021-10-09 11:25:22,EGLDUSDT,SELL,264.45000000,0.30000000,79.3350000000 USDT,-0.0317340000 USDT,0.7860000000
2021-10-09 11:41:43,NEARUSDT,BUY,8.08550000,10.00000000,80.8550000000 USDT,-0.0161710000 USDT,0.0000000000
2021-10-09 11:46:31,IOTAUSDT,BUY,1.33580000,63.40000000,84.6897200000 USDT,-0.0169379400 USDT,0.0000000000
2021-10-09 11:49:30,FILUSDT,SELL,79.02000000,8.00000000,632.1600000000 USDT,-0.2528639900 USDT,7.5290000000
2021-10-09 12:02:10,DOTUSDT,SELL,34.63300000,2.40000000,83.1192000000 USDT,-0.0166238400 USDT,0.0000000000
2021-10-09 12:08:45,COTIUSDT,SELL,0.58216000,146.00000000,84.9953600000 USDT,-0.0169990700 USDT,0.0000000000
2021-10-09 12:14:03,DOGEUSDT,SELL,0.24855000,342.00000000,85.0041000000 USDT,-0.0170008200 USDT,0.0000000000
2021-10-09 12:18:41,EGLDUSDT,BUY,261.96000000,0.30000000,78.5880000000 USDT,-0.0157176000 USDT,0.0000000000
2021-10-09 12:18:53,ALGOUSDT,SELL,1.91560000,212.50000000,407.0650000000 USDT,-0.1628260000 USDT,2.3365017800
2021-10-09 12:18:53,ALGOUSDT,SELL,1.91560000,851.90000000,"1,631.8996400000 USDT",-0.6527598500 USDT,9.3668982100
2021-10-09 12:22:11,COTIUSDT,SELL,0.58794000,46.00000000,27.0452400000 USDT,-0.0054090400 USDT,0.0000000000
2021-10-09 12:22:12,COTIUSDT,SELL,0.58794000,99.00000000,58.2060600000 USDT,-0.0116412100 USDT,0.0000000000
2021-10-09 12:23:56,UNIUSDT,SELL,25.49200000,3.00000000,76.4760000000 USDT,-0.0152952000 USDT,0.0000000000
2021-10-09 12:34:07,XRPUSDT,SELL,1.11760000,76.10000000,85.0493600000 USDT,-0.0170098700 USDT,0.0000000000
2021-10-09 12:42:42,UNIUSDT,SELL,25.58500000,3.00000000,76.7550000000 USDT,-0.0153510000 USDT,0.0000000000
2021-10-09 12:45:24,TRXUSDT,SELL,0.10422000,817.00000000,85.1477400000 USDT,-0.0170295400 USDT,0.0000000000
2021-10-09 13:05:38,AVAXUSDT,SELL,61.65300000,1.00000000,61.6530000000 USDT,-0.0123306000 USDT,0.0000000000
2021-10-09 13:14:15,FILUSDT,BUY,77.92600000,1.00000000,77.9260000000 USDT,-0.0311704000 USDT,0.0000000000
2021-10-09 13:14:28,BNBUSDT,BUY,423.01000000,0.20000000,84.6020000000 USDT,-0.0169203900 USDT,0.0000000000
2021-10-09 13:25:04,XTZUSDT,SELL,7.57100000,11.20000000,84.7952000000 USDT,-0.0169590400 USDT,0.0000000000
2021-10-09 13:29:58,AVAXUSDT,SELL,61.74500000,1.00000000,61.7450000000 USDT,-0.0123490000 USDT,0.0000000000
2021-10-09 13:30:56,EGLDUSDT,SELL,265.62000000,0.20000000,53.1240000000 USDT,-0.0212496000 USDT,0.7320000000
2021-10-09 13:30:56,EGLDUSDT,SELL,265.57000000,0.10000000,26.5570000000 USDT,-0.0106228000 USDT,0.3610000000
2021-10-09 13:35:39,UNIUSDT,SELL,25.67100000,3.00000000,77.0130000000 USDT,-0.0154026000 USDT,0.0000000000
2021-10-09 13:35:40,ATOMUSDT,SELL,36.13200000,2.35000000,84.9102000000 USDT,-0.0169820400 USDT,0.0000000000
2021-10-09 13:50:26,ATOMUSDT,BUY,35.91500000,2.35000000,84.4002500000 USDT,-0.0337601000 USDT,0.5099500000
2021-10-09 13:59:21,DOTUSDT,SELL,34.89900000,2.40000000,83.7576000000 USDT,-0.0167515200 USDT,0.0000000000
2021-10-09 14:05:57,TRXUSDT,SELL,0.10438000,815.00000000,85.0697000000 USDT,-0.0170139400 USDT,0.0000000000
2021-10-09 14:15:27,ATOMUSDT,BUY,35.93200000,2.36000000,84.7995200000 USDT,-0.0169599000 USDT,0.0000000000
2021-10-09 14:20:44,COTIUSDT,BUY,0.56899000,180.00000000,102.4182000000 USDT,-0.0409672800 USDT,0.7865036500
2021-10-09 14:20:44,COTIUSDT,BUY,0.56900000,114.00000000,64.8660000000 USDT,-0.0259464000 USDT,0.4969789700
2021-10-09 14:20:44,COTIUSDT,BUY,0.56900000,350.00000000,199.1500000000 USDT,-0.0796599900 USDT,1.5258126500
2021-10-09 14:20:44,COTIUSDT,BUY,0.56901000,2177.00000000,"1,238.7347700000 USDT",-0.4954939000 USDT,9.4687847100
2021-10-09 14:23:31,IOTAUSDT,SELL,1.35530000,188.60000000,255.6095800000 USDT,-0.1022438300 USDT,1.2425600000
2021-10-09 14:25:24,XTZUSDT,BUY,7.49800000,44.90000000,336.6602000000 USDT,-0.1346640800 USDT,2.4282999900
2021-10-09 14:25:52,TRXUSDT,SELL,0.10481000,812.00000000,85.1057200000 USDT,-0.0170211400 USDT,0.0000000000
2021-10-09 14:27:15,UNIUSDT,BUY,25.47200000,2.00000000,50.9440000000 USDT,-0.0203776000 USDT,0.2213333300
2021-10-09 14:27:15,UNIUSDT,BUY,25.47500000,7.00000000,178.3250000000 USDT,-0.0713300000 USDT,0.7536666600
2021-10-09 14:30:01,XRPUSDT,SELL,1.12600000,34.10000000,38.3966000000 USDT,-0.0076793200 USDT,0.0000000000
2021-10-09 14:30:01,XRPUSDT,SELL,1.12600000,41.50000000,46.7290000000 USDT,-0.0093458000 USDT,0.0000000000
2021-10-09 14:31:54,XRPUSDT,SELL,1.12950000,75.40000000,85.1643000000 USDT,-0.0340657200 USDT,0.0000000000
2021-10-09 14:33:25,XRPUSDT,SELL,1.13820000,74.80000000,85.1373600000 USDT,-0.0170274700 USDT,0.0000000000
2021-10-09 14:34:07,XRPUSDT,SELL,1.14170000,74.60000000,85.1708200000 USDT,-0.0170341600 USDT,0.0000000000
2021-10-09 14:35:46,DOTUSDT,SELL,35.09200000,2.40000000,84.2208000000 USDT,-0.0168441600 USDT,0.0000000000
2021-10-09 14:35:48,XRPUSDT,SELL,1.14490000,74.40000000,85.1805600000 USDT,-0.0170361100 USDT,0.0000000000
2021-10-09 14:38:23,DOTUSDT,SELL,35.26300000,2.40000000,84.6312000000 USDT,-0.0169262300 USDT,0.0000000000
2021-10-09 14:38:48,DOTUSDT,SELL,35.31000000,2.40000000,84.7440000000 USDT,-0.0169488000 USDT,0.0000000000
2021-10-09 14:38:52,XRPUSDT,SELL,1.14850000,74.20000000,85.2187000000 USDT,-0.0170437400 USDT,0.0000000000
2021-10-09 14:41:02,ALICEUSDT,SELL,12.97400000,6.50000000,84.3310000000 USDT,-0.0168662000 USDT,0.0000000000
2021-10-09 14:41:14,UNIUSDT,SELL,25.55200000,3.00000000,76.6560000000 USDT,-0.0153312000 USDT,0.0000000000
2021-10-09 14:41:49,ADAUSDT,SELL,2.28550000,37.00000000,84.5635000000 USDT,-0.0169127000 USDT,0.0000000000
2021-10-09 14:42:25,DOGEUSDT,SELL,0.25021000,340.00000000,85.0714000000 USDT,-0.0170142800 USDT,0.0000000000
2021-10-09 14:43:21,DOGEUSDT,SELL,0.25064000,339.00000000,84.9669600000 USDT,-0.0169933900 USDT,0.0000000000
2021-10-09 14:43:35,ADAUSDT,SELL,2.28760000,37.00000000,84.6412000000 USDT,-0.0169282400 USDT,0.0000000000
2021-10-09 14:45:15,XRPUSDT,SELL,1.14680000,74.30000000,85.2072400000 USDT,-0.0170414400 USDT,0.0000000000
2021-10-09 14:45:27,ADAUSDT,SELL,2.28920000,37.00000000,84.7004000000 USDT,-0.0169400800 USDT,0.0000000000
2021-10-09 14:45:28,DOGEUSDT,SELL,0.25124000,338.00000000,84.9191200000 USDT,-0.0169838200 USDT,0.0000000000
2021-10-09 14:46:45,DOTUSDT,SELL,35.36900000,2.40000000,84.8856000000 USDT,-0.0169771100 USDT,0.0000000000
2021-10-09 14:47:30,DOGEUSDT,SELL,0.25152000,338.00000000,85.0137600000 USDT,-0.0170027500 USDT,0.0000000000
2021-10-09 14:48:13,DOTUSDT,SELL,35.48600000,2.40000000,85.1664000000 USDT,-0.0170332800 USDT,0.0000000000
2021-10-09 14:48:14,DOGEUSDT,SELL,0.25200000,337.00000000,84.9240000000 USDT,-0.0169848000 USDT,0.0000000000
2021-10-09 14:49:35,DOGEUSDT,SELL,0.25211000,337.00000000,84.9610700000 USDT,-0.0339844200 USDT,0.0000000000
2021-10-09 14:57:45,ATOMUSDT,BUY,35.79700000,2.37000000,84.8388900000 USDT,-0.0169677700 USDT,0.0000000000
2021-10-09 15:01:52,ATOMUSDT,BUY,35.63100000,2.38000000,84.8017800000 USDT,-0.0169603500 USDT,0.0000000000
2021-10-09 15:02:17,BNBUSDT,BUY,422.58000000,0.20000000,84.5160000000 USDT,-0.0169032000 USDT,0.0000000000
2021-10-09 15:02:23,ATOMUSDT,BUY,35.57400000,2.23000000,79.3300200000 USDT,-0.0158660000 USDT,0.0000000000
2021-10-09 15:02:23,ATOMUSDT,BUY,35.57400000,0.15000000,5.3361000000 USDT,-0.0010672200 USDT,0.0000000000
2021-10-09 15:03:49,MATICUSDT,BUY,1.35240000,62.00000000,83.8488000000 USDT,-0.0167697600 USDT,0.0000000000
2021-10-09 15:03:52,MATICUSDT,BUY,1.35210000,62.00000000,83.8302000000 USDT,-0.0167660400 USDT,0.0000000000
2021-10-09 15:06:19,ATOMUSDT,BUY,35.44000000,2.39000000,84.7016000000 USDT,-0.0169403100 USDT,0.0000000000
2021-10-09 15:12:56,MATICUSDT,BUY,1.34630000,63.00000000,84.8169000000 USDT,-0.0169633800 USDT,0.0000000000
2021-10-09 15:19:55,UNIUSDT,BUY,25.41700000,3.00000000,76.2510000000 USDT,-0.0305004000 USDT,0.4050000000
2021-10-09 15:25:41,DOTUSDT,SELL,35.56800000,2.30000000,81.8064000000 USDT,-0.0163612800 USDT,0.0000000000
2021-10-09 15:27:07,COTIUSDT,SELL,0.56632000,150.00000000,84.9480000000 USDT,-0.0169896000 USDT,0.0000000000
2021-10-09 15:28:01,DOTUSDT,SELL,35.85200000,2.30000000,82.4596000000 USDT,-0.0164919200 USDT,0.0000000000
2021-10-09 15:35:07,LUNAUSDT,BUY,43.69600000,1.00000000,43.6960000000 USDT,-0.0087392000 USDT,0.0000000000
2021-10-09 15:39:40,XRPUSDT,SELL,1.16090000,73.40000000,85.2100600000 USDT,-0.0170420100 USDT,0.0000000000
2021-10-09 15:40:20,XRPUSDT,SELL,1.16870000,73.00000000,85.3151000000 USDT,-0.0341260400 USDT,0.0000000000
2021-10-09 15:40:41,FILUSDT,BUY,77.63100000,1.00000000,77.6310000000 USDT,-0.0155262000 USDT,0.0000000000
2021-10-09 15:41:48,FILUSDT,BUY,77.48100000,1.00000000,77.4810000000 USDT,-0.0154962000 USDT,0.0000000000
2021-10-09 15:42:21,FILUSDT,BUY,77.39100000,1.00000000,77.3910000000 USDT,-0.0154782000 USDT,0.0000000000
2021-10-09 15:43:32,MATICUSDT,BUY,1.34400000,63.00000000,84.6720000000 USDT,-0.0169343900 USDT,0.0000000000
2021-10-09 15:48:24,FILUSDT,BUY,77.45800000,1.00000000,77.4580000000 USDT,-0.0154916000 USDT,0.0000000000
2021-10-09 15:48:25,LUNAUSDT,BUY,43.60500000,1.00000000,43.6050000000 USDT,-0.0087210000 USDT,0.0000000000
2021-10-09 15:50:20,FILUSDT,BUY,77.35300000,1.00000000,77.3530000000 USDT,-0.0154706000 USDT,0.0000000000
2021-10-09 15:53:19,COTIUSDT,BUY,0.55744000,150.00000000,83.6160000000 USDT,-0.0334464000 USDT,1.3320000000
2021-10-09 15:54:16,ALICEUSDT,BUY,12.79600000,6.90000000,88.2924000000 USDT,-0.0353169600 USDT,0.4715087400
2021-10-09 15:54:16,ALICEUSDT,BUY,12.79600000,19.40000000,248.2424000000 USDT,-0.0992969600 USDT,1.3256912500
2021-10-09 16:00:46,ALGOUSDT,SELL,1.91660000,44.40000000,85.0970400000 USDT,-0.0340388100 USDT,0.0000000000
2021-10-09 16:03:13,UNIUSDT,SELL,25.42900000,2.00000000,50.8580000000 USDT,-0.0203431900 USDT,0.0000000000
2021-10-09 16:03:13,UNIUSDT,SELL,25.43300000,1.00000000,25.4330000000 USDT,-0.0101732000 USDT,0.0000000000
2021-10-09 16:04:15,EGLDUSDT,BUY,263.40000000,0.30000000,79.0200000000 USDT,-0.0158039900 USDT,0.0000000000
2021-10-09 16:07:02,DOTUSDT,SELL,35.83100000,2.30000000,82.4113000000 USDT,-0.0164822500 USDT,0.0000000000
2021-10-09 16:07:15,DOGEUSDT,SELL,0.25045000,340.00000000,85.1530000000 USDT,-0.0170306000 USDT,0.0000000000
2021-10-09 16:08:53,DOTUSDT,SELL,35.97200000,2.30000000,82.7356000000 USDT,-0.0165471100 USDT,0.0000000000
2021-10-09 16:09:01,XRPUSDT,SELL,1.16660000,73.10000000,85.2784600000 USDT,-0.0170556900 USDT,0.0000000000
2021-10-09 16:11:26,DOGEUSDT,SELL,0.25046000,340.00000000,85.1564000000 USDT,-0.0170312800 USDT,0.0000000000
2021-10-09 16:11:52,FILUSDT,BUY,77.20200000,1.00000000,77.2020000000 USDT,-0.0154404000 USDT,0.0000000000
2021-10-09 16:12:34,FILUSDT,BUY,77.02800000,1.10000000,84.7308000000 USDT,-0.0169461500 USDT,0.0000000000
2021-10-09 16:12:56,EGLDUSDT,BUY,262.26000000,0.30000000,78.6780000000 USDT,-0.0157356000 USDT,0.0000000000
2021-10-09 16:13:56,NEARUSDT,BUY,8.09190000,10.00000000,80.9190000000 USDT,-0.0161838000 USDT,0.0000000000
2021-10-09 16:14:05,FILUSDT,BUY,76.34600000,1.10000000,83.9806000000 USDT,-0.0167961200 USDT,0.0000000000
2021-10-09 16:14:45,DOTUSDT,SELL,36.04600000,1.60000000,57.6736000000 USDT,-0.0115347200 USDT,0.0000000000
2021-10-09 16:14:45,DOTUSDT,SELL,36.04600000,0.70000000,25.2322000000 USDT,-0.0050464400 USDT,0.0000000000
2021-10-09 16:14:52,DOGEUSDT,SELL,0.25119000,339.00000000,85.1534100000 USDT,-0.0170306800 USDT,0.0000000000
2021-10-09 16:15:07,FILUSDT,BUY,76.18000000,1.10000000,83.7980000000 USDT,-0.0167596000 USDT,0.0000000000
2021-10-09 16:15:34,DOTUSDT,SELL,36.17800000,2.30000000,83.2094000000 USDT,-0.0166418800 USDT,0.0000000000
2021-10-09 16:17:17,XRPUSDT,SELL,1.18610000,71.90000000,85.2805900000 USDT,-0.0170561100 USDT,0.0000000000
2021-10-09 16:18:00,EGLDUSDT,BUY,262.01000000,0.30000000,78.6030000000 USDT,-0.0157206000 USDT,0.0000000000
2021-10-09 16:18:10,EGLDUSDT,BUY,261.32000000,0.30000000,78.3960000000 USDT,-0.0313584000 USDT,0.0000000000
2021-10-09 16:18:32,FILUSDT,BUY,76.14200000,1.10000000,83.7562000000 USDT,-0.0167512400 USDT,0.0000000000
2021-10-09 16:19:09,NEARUSDT,BUY,8.07070000,10.00000000,80.7070000000 USDT,-0.0161414000 USDT,0.0000000000
2021-10-09 16:19:11,EGLDUSDT,BUY,261.08000000,0.30000000,78.3240000000 USDT,-0.0156648000 USDT,0.0000000000
2021-10-09 16:19:18,BNBUSDT,BUY,422.04000000,0.20000000,84.4080000000 USDT,-0.0168816000 USDT,0.0000000000
2021-10-09 16:19:19,FILUSDT,BUY,75.93000000,1.10000000,83.5230000000 USDT,-0.0167046000 USDT,0.0000000000
2021-10-09 16:19:20,ATOMUSDT,BUY,35.35200000,2.39000000,84.4912800000 USDT,-0.0168982500 USDT,0.0000000000
2021-10-09 16:21:01,ALGOUSDT,BUY,1.90190000,44.40000000,84.4443600000 USDT,-0.0337777400 USDT,0.6526800000
2021-10-09 16:21:01,AVAXUSDT,BUY,60.78700000,3.00000000,182.3610000000 USDT,-0.0729444000 USDT,2.0160000000
2021-10-09 16:21:11,NEARUSDT,BUY,8.02940000,10.00000000,80.2940000000 USDT,-0.0160588000 USDT,0.0000000000
2021-10-09 16:24:08,XRPUSDT,SELL,1.19030000,71.70000000,85.3445100000 USDT,-0.0170689000 USDT,0.0000000000
2021-10-09 16:24:55,XRPUSDT,SELL,1.19040000,71.70000000,85.3516800000 USDT,-0.0170703300 USDT,0.0000000000
2021-10-09 16:33:05,EGLDUSDT,BUY,259.58000000,0.30000000,77.8740000000 USDT,-0.0155748000 USDT,0.0000000000
